Name,Address,Postcode,City,Phone,Website
Dr. med. Schweri Thomas,"Hans-Hugi-Strasse 10, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323226122,https://www.local.ch/en/d/biel-bienne/2502/allergology-and-clinical-immunology/dr-med-schweri-thomas-V6tAZ0u9Fy7AjH9gWJAxJg
dr. med. Scolari Cesare,"Via San Gottardo 45, 6596 Gordola",6596,Gordola,tel:+41917456363,https://www.local.ch/en/d/gordola/6596/dentist/dr-med-scolari-cesare-j58cxJ89LeQoXLm_dVS9ow
Dr méd. Seppey Michel,"Avenue du Censuy 14, 1020 Renens VD",1020,VD,tel:+41216358845,https://www.local.ch/en/d/renens-vd/1020/otorhinolaryngology/dr-med-seppey-michel-4tm3APS8MLrBl8FtuPCpkA
Studio Veterinario Gendotti,"Via Birreria 29, 6760 Faido",6760,Faido,tel:+41918661451,https://www.local.ch/en/d/faido/6760/animal-clinic/studio-veterinario-gendotti-Eth3IFT6ALwTNeIRY1RGbA
Tierarztpraxis Sägematt AG,"Sägemattstrasse 20, 3123 Belp",3123,Belp,tel:+41318191177,https://www.local.ch/en/d/belp/3123/vet/tierarztpraxis-saegematt-ag-gohZss8tN_-zkbtqVb7Zvg
Dr. med. dent. Vijatov Sandra,"Bälliz 64, 3600 Thun",3600,Thun,tel:+41332228844,https://www.local.ch/en/d/thun/3600/dentist/dr-med-dent-vijatov-sandra-BpnTUIvx1umw7ajckJ2ILQ
Dr. med. von Schulthess Anne,"Haselstrasse 7, 5400 Baden",5400,Baden,tel:+41562100686,https://www.local.ch/en/d/baden/5400/allergology-and-clinical-immunology/dr-med-von-schulthess-anne-632AsEoH3JfgtK5Q5ACbbg
Weilenmann Christophe,"Rue du Jura 11, 2900 Porrentruy",2900,Porrentruy,tel:+41324665151,https://www.local.ch/en/d/porrentruy/2900/allergology-and-clinical-immunology/weilenmann-christophe-xMaCv6n7m3XVQ8wHZBmXiw
zahn24arzt Zuchwil,"Langfeldstrasse 24, 4528 Zuchwil",4528,Zuchwil,tel:+41326852424,https://www.local.ch/en/d/zuchwil/4528/dentist/zahn24arzt-zuchwil-CNTRBeJd5El73z6pUiBaog
Zawodnik Stanislas,"Rue de l'Athénée 22, 1206 Genève",1206,Genève,tel:+41223462696,https://www.local.ch/en/d/geneve/1206/paediatrics/zawodnik-stanislas-SNRFWwWEh3C7zlPk8YIsxw
A la Clinique Horlogère,"Rue du Creugenat 29, 2900 Porrentruy",2900,Porrentruy,tel:+41324661486,https://www.local.ch/en/d/porrentruy/2900/clocks-and-watches/a-la-clinique-horlogere-lCtgbbjpKQl2o5Vgr6nXlg
Adent Clinique Dentaire Genève - Acacias,"Rue de la Gabelle 6, 1227 Carouge GE",1227,GE,tel:+41223041750,https://www.local.ch/en/d/carouge-ge/1227/dental-clinic/adent-clinique-dentaire-geneve-acacias-s0HKY--3stzqKJOTnFr43A
Frigo-Clinique SA,"Chemin de Castelver 4, 1255 Veyrier",1255,Veyrier,tel:+41227840115,https://www.local.ch/en/d/veyrier/1255/frigo-clinique-sa-0CszYEKsob_oHx3J82DC-Q
La Clinique,"Quai du Mont-Blanc 19, 1201 Genève",1201,Genève,tel:+41229001800,https://www.local.ch/en/d/geneve/1201/dentist/la-clinique-k8AsHb0QqL32AN2HzVZLTw
La Clinique Médico-Chirurgicale de Nyon,"Rue de la Morâche 9, 1260 Nyon",1260,Nyon,tel:+41223620362,https://www.local.ch/en/d/nyon/1260/la-clinique-medico-chirurgicale-de-nyon-xQm5k8SEQAYWW1NeWKJZYg
Névé Clinique Dentaire,"Rond-Point de Plainpalais 5, 1205 Genève",1205,Genève,tel:+41228001111,https://www.local.ch/en/d/geneve/1205/dentist/neve-clinique-dentaire-DIxXiawoiTJa-5e-q_yZlQ
Nouvelle Clinique Dentaire Seeland,"Rue Theodor-Kocher 11, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323234545,https://www.local.ch/en/d/biel-bienne/2502/nouvelle-clinique-dentaire-seeland-QyqEnjh_2p3DV2RFLeVthg
Psychologie clinique & scolaire - Avestan SA,"Avenue de Champel 35, 1206 Genève",1206,Genève,tel:+41225756335,https://www.local.ch/en/d/geneve/1206/psychology/psychologie-clinique-scolaire-avestan-sa-vSXqO_jrtMjxycZl1OJGpw
Rive Clinique Dentaire de Genève SA,"Cours de Rive 16, 1204 Genève",1204,Genève,tel:+41227860721,https://www.local.ch/en/d/geneve/1204/rive-clinique-dentaire-de-geneve-sa-lo0T4xroeXyxpzbLuYTUHQ
Suisse Clinique Sagl,"Via Ernesto Bosia 17, 6900 Paradiso",6900,Paradiso,tel:+41791212665,https://www.local.ch/en/d/paradiso/6900/dentist/suisse-clinique-sagl-XsDnPJTEI0Cc19CY5v1X0Q
Télé-Clinique - Bang & Olufsen Lausanne,"Rue Haldimand 15, 1003 Lausanne",1003,Lausanne,tel:+41213128607,https://www.local.ch/en/d/lausanne/1003/radio-and-television-shop/tele-clinique-bang-olufsen-lausanne-vkvazUuVvwv2ygHLzOz1pA
Centre de recherche clinique,"Rue Gabrielle-Perret-Gentil 4, 1205 Genève",1205,Genève,tel:+41223729134,https://www.local.ch/en/d/geneve/1205/centre-de-recherche-clinique-uNKUvXboX55_RDsyK9WnKQ
Bethesda Spital Basel,"Gellertstrasse 144, 4052 Basel",4052,Basel,tel:+41613152121,https://www.local.ch/en/d/basel/4052/hospital/bethesda-spital-basel-KDSCSiZkZFgmDh1INdfuWQ
Hôpital ophtalmique Jules-Gonin,"Avenue de France 15, 1004 Lausanne",1004,Lausanne,tel:+41216268111,https://www.local.ch/en/d/lausanne/1004/ophthalmic-clinics/hopital-ophtalmique-jules-gonin-3bu67Ky2qCaxIRBi1_BM7A
Schlossberg Ärztezentrum Mühli,"Mühle 2, 9548 Matzingen",9548,Matzingen,tel:+41523696010,https://www.local.ch/en/d/matzingen/9548/general-internal-medicine/schlossberg-aerztezentrum-muehli-XENaraLvEy8Yb7AFHcIMRA
"Clinident, Clinique dentaire de Malombré","Chemin Malombré 5, 1206 Genève",1206,Genève,tel:+41223466444,https://www.local.ch/en/d/geneve/1206/implantology/clinident-clinique-dentaire-de-malombre-C-a5rRZLT1HwabsuqoOwvg
Adent Clinique Dentaire de Meyrin,"Avenue de Feuillasse 24, 1217 Meyrin",1217,Meyrin,tel:+41229898000,https://www.local.ch/en/d/meyrin/1217/shopping-center/adent-clinique-dentaire-de-meyrin-SLFxxtRZl3V6Qtm4bNO4cA
Aesthea,"Roberstenstrasse 33, 4310 Rheinfelden",4310,Rheinfelden,tel:+41618350835,https://www.local.ch/en/d/rheinfelden/4310/private-clinic/aesthea-eWtKFWZNJlpbjnp4I-P4uA
Tagesstätte West (UPD),"Looslistrasse 15, 3027 Bern",3027,Bern,tel:+41319921202,https://www.local.ch/en/d/bern/3027/day-clinic/tagesstaette-west-upd-jwcGBf53riwwqcAFjPuhBA
"Clinident, Clinique dentaire de la Servette","Avenue Wendt 60, 1203 Genève",1203,Genève,tel:+41227339800,https://www.local.ch/en/d/geneve/1203/dentist/clinident-clinique-dentaire-de-la-servette-T_lUuJazkP7P3JPaFBfHCg
UPPC - Unité de pharmacogénétique et psychopharmacologie clinique,"Route de Cery, 1008 Prilly",1008,Prilly,tel:+41213142275,https://www.local.ch/en/d/prilly/1008/hospital/uppc-unite-de-pharmacogenetique-et-psychopharmacologie-clinique-DroeatBF50Pt_NAuybBdEA
Patinoire,"Avenue Henry-Warnery 8, 1110 Morges",1110,Morges,tel:+41218280420,https://www.local.ch/en/d/morges/1110/allergology-and-clinical-immunology/patinoire-6LB5DbbgU0s0l8ysQFkiTA
Hirslanden Clinique La Colline - Centre partenaire Unilabs,"Avenue de Beau-Séjour 6, 1206 Genève",1206,Genève,tel:+41227022705,https://www.local.ch/en/d/geneve/1206/medical-laboratory-analysis/hirslanden-clinique-la-colline-centre-partenaire-unilabs-zhgNYxnegkhmYFIIgP_uxA
Cabinet vétérinaire des Tuileries,"Chemin de l'Argile 3, 1293 Bellevue",1293,Bellevue,tel:+41227742525,https://www.local.ch/en/d/bellevue/1293/vet/cabinet-veterinaire-des-tuileries-2ecrXz64TSKG4bhrDZDE1A
Universität Bern,"Länggassstrasse 128, 3012 Bern",3012,Bern,tel:+41316842111,https://www.local.ch/en/d/bern/3012/universities/universitaet-bern-0vrC_ThH_i0lzQr7EDgaxg
Zentrum für Zahnmedizin,"Plattenstrasse 11, 8032 Zürich",8032,Zürich,tel:+41446343311,https://www.local.ch/en/d/zuerich/8032/dentist/zentrum-fuer-zahnmedizin-CMuz-VV-Syn7qCrDrwwISA
Association de la Clinique,"Chemin des Grangettes 7, 1224 Chêne-Bougeries",1224,Chêne-Bougeries,tel:+41223050111,https://www.local.ch/en/d/chene-bougeries/1224/hospital/association-de-la-clinique-N1rr42KSRL50CPBiOnIebQ
Adent Clinique Dentaire d'Aubonne,"Route de la Gare 11, 1165 Allaman",1165,Allaman,tel:+41218074444,https://www.local.ch/en/d/allaman/1165/dental-clinic/adent-clinique-dentaire-d-aubonne-fRVsOJ4mMdvmYDb1LWQylg
Adent Clinique Dentaire d'Ecublens,"Chemin du Croset 7, 1024 Ecublens VD",1024,VD,tel:+41216942000,https://www.local.ch/en/d/ecublens-vd/1024/dental-clinic/adent-clinique-dentaire-d-ecublens-A-khJeg7YSb3Z13Qvkbcpg
Adent Clinique Dentaire d'Yverdon,"En Chamard, 1442 Montagny-près-Yverdon",1442,Montagny-près-Yverdon,tel:+41244474000,https://www.local.ch/en/d/montagny-pres-yverdon/1442/dental-clinic/adent-clinique-dentaire-d-yverdon-3HGUQPlL36YUghZTU2JDqw
Adent Clinique Dentaire de Lausanne-Blécherette,"Route du Châtelard 54B, 1018 Lausanne",1018,Lausanne,tel:+41216442000,https://www.local.ch/en/d/lausanne/1018/adent-clinique-dentaire-de-lausanne-blecherette-mfnMGOwLTdeyCsi2WlEBGw
Adent Clinique Dentaire de Martigny,"Avenue de Fully 53, 1920 Martigny",1920,Martigny,tel:+41273993000,https://www.local.ch/en/d/martigny/1920/dental-clinic/adent-clinique-dentaire-de-martigny-FZbvcDpnzQ7oE9mnGNdg_A
Adent Clinique Dentaire de Monthey-Gare,"Avenue de la Gare 30, 1870 Monthey",1870,Monthey,tel:+41244429000,https://www.local.ch/en/d/monthey/1870/dental-clinic/adent-clinique-dentaire-de-monthey-gare-Ak-kveVlvNHpAb11EvKINg
Adent Clinique Dentaire des Eaux-Vives,"Avenue de Frontenex 34, 1207 Genève",1207,Genève,tel:+41227008100,https://www.local.ch/en/d/geneve/1207/dental-clinic/adent-clinique-dentaire-des-eaux-vives-IgWiWgRPXMf3Bd9n-LOmGQ
Adent Clinique Dentaire Genève - Charmilles,"Rue de Lyon 87, 1203 Genève",1203,Genève,tel:+41223380200,https://www.local.ch/en/d/geneve/1203/dental-clinic/adent-clinique-dentaire-geneve-charmilles-5lSGgexqJ5wrso3jLPD0Ow
Adent Clinique Dentaire Genève - Nations,"Avenue de France 29, 1202 Genève",1202,Genève,tel:+41223041755,https://www.local.ch/en/d/geneve/1202/dental-clinic/adent-clinique-dentaire-geneve-nations-JKPNUV_VEKS9VeYhJ4aEkA
Adent Clinique Dentaire Monthey-Crochetan | Dr Jean-Luc Vionnet,"Avenue du Crochetan 2, 1870 Monthey",1870,Monthey,tel:+41244714203,https://www.local.ch/en/d/monthey/1870/dentist/adent-clinique-dentaire-monthey-crochetan-dr-jean-luc-vionnet-4ghvtUz0IFUPGCrP9ih8ig
Allgemeinpsychiatrische Tageklinik St. Moritz,"Plazza Paracelsus 2, 7500 St. Moritz",7500,Moritz,tel:+41582251020,https://www.local.ch/en/d/st-moritz/7500/psychotherapy-general/allgemeinpsychiatrische-tageklinik-st-moritz-PsmKgQYw02xIHFR2Z_lLsg
Allgemeinpsychiatrische Tagesklinik Chur,"Loëstrasse 220, 7000 Chur",7000,Chur,tel:+41582252340,https://www.local.ch/en/d/chur/7000/psychotherapy-general/allgemeinpsychiatrische-tagesklinik-chur-Xt3FFZN18I5Qvc8boQLqDA
Allgemeinpsychiatrische Tagesklinik Glarus,"Burgstrasse 99, 8750 Glarus",8750,Glarus,tel:+41582251414,https://www.local.ch/en/d/glarus/8750/psychotherapy-general/allgemeinpsychiatrische-tagesklinik-glarus-lMKAD6G0e8NTgN6aQGY1zA
Allgemeinpsychiatrische Tagesklinik Thusis,"Altdorfstrasse 10, 7430 Thusis",7430,Thusis,tel:+41582251145,https://www.local.ch/en/d/thusis/7430/psychotherapy-general/allgemeinpsychiatrische-tagesklinik-thusis-DrwhnzZGBkd9Q9h7yYU5OQ
ARGUS Augen AG,"Obergrundstrasse 108, 6005 Luzern",6005,Luzern,tel:+41414960000,https://www.local.ch/en/d/luzern/6005/ophthalmology/argus-augen-ag-LiLXvURplBGpbDhpCW3Drg
Cabinet médical et de Psychologie clinique,"Rue d'Italie 58, 1800 Vevey",1800,Vevey,tel:+41219224774,https://www.local.ch/en/d/vevey/1800/cabinet-medical-et-de-psychologie-clinique-FtOejxdn8UP-onTaEnaxmA
Centre Actif + Clinique Bois-Cerf,"Avenue d'Ouchy 31, 1006 Lausanne",1006,Lausanne,tel:+41216196270,https://www.local.ch/en/d/lausanne/1006/physical-therapy/centre-actif-clinique-bois-cerf-E6yOA4KQWxAhYOIXZ-xMRA
Cetacea Consulting GmbH,"Fridolinsgasse 8, 4313 Möhlin",4313,Möhlin,tel:+41789130638,https://www.local.ch/en/d/moehlin/4313/clinical-pharmacology-and-toxicology/cetacea-consulting-gmbh-QFEx6x8tkEWKPIJCyz4YEA
Clinident Clinique dentaire de Gland SA,"Rue Mauverney 19, 1196 Gland",1196,Gland,tel:+41229950202,https://www.local.ch/en/d/gland/1196/dentist/clinident-clinique-dentaire-de-gland-sa-RiIwYyYyETaWmqvStDKTGA
Clinident Clinique dentaire de Nyon SA,"Rue de la Morâche 4, 1260 Nyon",1260,Nyon,tel:+41229900202,https://www.local.ch/en/d/nyon/1260/dentist/clinident-clinique-dentaire-de-nyon-sa-CuBmG13N1iO8icblqZzlig
Clinident-Clinique dentaire de Vevey SA,"Rue de la Madeleine 39, 1800 Vevey",1800,Vevey,tel:+41219233838,https://www.local.ch/en/d/vevey/1800/dentist/clinident-clinique-dentaire-de-vevey-sa-AGqgx623-LuHKcUcTnGlvA
CM Clinique Dentaire,"Rue Saint-Randoald 2, 2852 Courtételle",2852,Courtételle,tel:+41324220101,https://www.local.ch/en/d/courtetelle/2852/dentist/cm-clinique-dentaire-5yEo0CkrdMccGH4L6YI1yQ
Dentalys,"Rue Centrale 3, 1580 Avenches",1580,Avenches,tel:+41266624386,https://www.local.ch/en/d/avenches/1580/dentist/dentalys-FHFr-LzXv5WJNaljzGrZNA
Dentalys,"Rue de la Gare 27, 1530 Payerne",1530,Payerne,tel:+41266608912,https://www.local.ch/en/d/payerne/1530/dentist/dentalys-X02rcEPztBxIQKF0ybM23w
Detox Suisse Clinique de Médecine Intégrative,"Avenue Wendt 56, 1203 Genève",1203,Genève,tel:+41229103323,https://www.local.ch/en/d/geneve/1203/ozone-therapy/detox-suisse-clinique-de-medecine-integrative-hmG0MSKrHA9UJ0P4NHhefg
DJ Clinique Prestige Beauté Sàrl,"Route des Acacias 6, 1227 Les Acacias",1227,Acacias,tel:+41223425505,https://www.local.ch/en/d/les-acacias/1227/cosmetic-institute/dj-clinique-prestige-beaute-sarl-BsidHgn2JmY1Fow7PumoSw
Dr. med. Härtel Annett,"Beim Goldenen Löwen 13, 4052 Basel",4052,Basel,tel:+41616812277,https://www.local.ch/en/d/basel/4052/dermatology-and-venereology/dr-med-haertel-annett-OxoJrFMQQoKIuxzoNnZ9jQ
e-clinique,"Rue de Bâle 26, 1201 Genève",1201,Genève,tel:+41227320205,https://www.local.ch/en/d/geneve/1201/repairs/e-clinique-C5vFAbuQ7_BRzN3gPLmSEg
ESPACE CLINIQUE PODOLOGIQUE,"Place des Planches 2, 1820 Montreux",1820,Montreux,tel:+41219632535,https://www.local.ch/en/d/montreux/1820/podology/espace-clinique-podologique-lxIfM8ej75Dwfwg6owTVaQ
Frigo-Clinique R. Bruggmann SA,"Chemin de Castelver 4, 1255 Veyrier",1255,Veyrier,tel:+41227840791,https://www.local.ch/en/d/veyrier/1255/frigo-clinique-r-bruggmann-sa--DtGQ1gzKaCLMPfJH59_ow
Frigo-Clinique R. Bruggmann SA,"Chemin des Cytises 9, 1255 Veyrier",1255,Veyrier,tel:+41227840763,https://www.local.ch/en/d/veyrier/1255/frigo-clinique-r-bruggmann-sa-BkWDltDR3vNGS0DXEN2wvQ
HEALTH CENTER CLINIQUE LEMANA,"Chemin de l'Hôtel Mirador 5, 1801 Le Mont-Pèlerin",1801,Mont-Pèlerin,tel:+41219613812,https://www.local.ch/en/d/le-mont-pelerin/1801/health-center-clinique-lemana-aISG9Dokbd1jVrb_M5DPVA
Helvident Clinique Dentaire SA,"Chemin des Mémises 2, 1025 St-Sulpice VD",1025,VD,tel:+41216942525,https://www.local.ch/en/d/st-sulpice-vd/1025/dental-clinic/helvident-clinique-dentaire-sa-UQfl9R0esASHgcqql2kP9Q
Hirslanden Clinique des Tilleuls,"Crêt-des-Fleurs 105, 2503 Biel/Bienne",2503,Biel/Bienne,tel:+41323664111,https://www.local.ch/en/d/biel-bienne/2503/hirslanden-clinique-des-tilleuls-ahpnxwf6UEYhKR04ASzt-g
Institut de radiologie Clinique Bois-Cerf,"Avenue d'Ouchy 31, 1006 Lausanne",1006,Lausanne,tel:+41800619697,https://www.local.ch/en/d/lausanne/1006/radiological-institute/institut-de-radiologie-clinique-bois-cerf-Rg80B_IQkfbiHqcjUUjgfQ
Institut de radiologie Clinique Cecil,"Avenue Marc-Dufour 4, 1007 Lausanne",1007,Lausanne,tel:+41800005003,https://www.local.ch/en/d/lausanne/1007/radiological-institute/institut-de-radiologie-clinique-cecil-leorbUf15rN14kasPWOeUQ
L'Annexe de la Clinique Naturelle,"Rue de Carouge 28, 1205 Genève",1205,Genève,tel:+41225087350,https://www.local.ch/en/d/geneve/1205/l-annexe-de-la-clinique-naturelle-_779hfmVFdmOPjXoibDmww
medicswiss dental SA,"Via Borgo 55, 6612 Ascona",6612,Ascona,tel:+41917922526,https://www.local.ch/en/d/ascona/6612/dental-clinic/medicswiss-dental-sa-nUKhyQdz283tSocRljWtYQ
Physiothérapie - Clinique Le Noirmont,"Chemin de Roc-Montès 20, 2340 Le Noirmont",2340,Noirmont,tel:+41329575671,https://www.local.ch/en/d/le-noirmont/2340/physical-therapy/physiotherapie-clinique-le-noirmont-I0J8VF_dgY0-vV0xkPDDyw
Privatklinik MENTALVA,"La Nicca Strasse 17, 7408 Cazis",7408,Cazis,tel:+41582253350,https://www.local.ch/en/d/cazis/7408/psychiatry-and-psychotherapy/privatklinik-mentalva-VBk8hoX-9pmTAe7psKJWyA
Psychiatrische Dienste Grabünden (PDGR),"Via dals Bogns 323, 7550 Scuol",7550,Scuol,tel:+41582251010,https://www.local.ch/en/d/scuol/7550/psychotherapy-general/psychiatrische-dienste-grabuenden-pdgr-monR7TWBtoYHDrLjhYVhSw
Psychiatrische Dienste Graubünden (PDGR),"Burgstrasse 99, 8750 Glarus",8750,Glarus,tel:+41582251414,https://www.local.ch/en/d/glarus/8750/psychotherapy-general/psychiatrische-dienste-graubuenden-pdgr-P6KfnkZWZbdOpG0Ux7tx-Q
Psychotherapeutische Tagesklinik Chur,"Loëstrasse 220, 7000 Chur",7000,Chur,tel:+41582252310,https://www.local.ch/en/d/chur/7000/psychotherapy-general/psychotherapeutische-tagesklinik-chur-tEEmYA8btBt5bgNfJgbxIg
RFSM BULLE - Clinique de jour,"Rue de la Condémine 60, 1630 Bulle",1630,Bulle,tel:+41263081630,https://www.local.ch/en/d/bulle/1630/rfsm-bulle-clinique-de-jour--WcQoMb5rajF7RoXO2mP8g
RFSM FRIBOURG - Clinique de jour,"Chemin du Cardinal-Journet 3, 1752 Villars-sur-Glâne",1752,Villars-sur-Glâne,tel:+41263080000,https://www.local.ch/en/d/villars-sur-glane/1752/rfsm-fribourg-clinique-de-jour-iaf-ZBpVmQ_nV3dP8bCWHw
Service de pédopsychiatrie et Clinique de jour,"Chemin du Clos 24, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323286699,https://www.local.ch/en/d/biel-bienne/2502/service-de-pedopsychiatrie-et-clinique-de-jour-cZ918cx0-X_roPgNYSLKcg
Service dentaire scolaire - Clinique dentaire,"Rue de la Léchère 40, 1630 Bulle",1630,Bulle,tel:+41263059860,https://www.local.ch/en/d/bulle/1630/dentist/service-dentaire-scolaire-clinique-dentaire-d7uUUp6aAkA19qPoqTEX2g
Service dentaire scolaire - Clinique dentaire,"Route d'Arruffens 17, 1680 Romont FR",1680,FR,tel:+41263058691,https://www.local.ch/en/d/romont-fr/1680/dentist/service-dentaire-scolaire-clinique-dentaire-AV2yG5cHZRuiKznLhzZrew
Service dentaire scolaire - Clinique orthodontique,"Rue de la Léchère 40, 1630 Bulle",1630,Bulle,tel:+41263059859,https://www.local.ch/en/d/bulle/1630/orthodontics/service-dentaire-scolaire-clinique-orthodontique-gDfF8KtzypE3Wbk01o7sKA
Smartphone Clinique Sàrl,"Rue Saint-Laurent 33, 1003 Lausanne",1003,Lausanne,tel:+41213111122,https://www.local.ch/en/d/lausanne/1003/repairs/smartphone-clinique-sarl-BSq69D2s16mNEOduyU2PfQ
Société d'Hypnose Clinique Suisse,"Route de Malagnou 4, 1208 Genève",1208,Genève,tel:+41227869258,https://www.local.ch/en/d/geneve/1208/hypnosis/societe-d-hypnose-clinique-suisse-wy1a882CkynLgAxe2fMLDw
Tagesklinik Alterspsychiatrie Chur,"Freifeldstrasse 27, 7000 Chur",7000,Chur,tel:+41582252270,https://www.local.ch/en/d/chur/7000/psychotherapy-general/tagesklinik-alterspsychiatrie-chur-xJISVmpoxCrjMD1Aaq28lA
Tagesklinik / Clinique de jour,"Lischenweg 2, 2503 Biel/Bienne",2503,Biel/Bienne,tel:+41324847272,https://www.local.ch/en/d/biel-bienne/2503/tagesklinik-clinique-de-jour-0-4xGofVzd052uwQbsVsDw
Télé-Clinique Lausanne SA,"Chemin de la Cure 2, 1066 Epalinges",1066,Epalinges,tel:+41217850211,https://www.local.ch/en/d/epalinges/1066/radio-and-television-shop/tele-clinique-lausanne-sa-XVnZaW2Ag_chs17DzPd9Dw
Tierarztpraxis Handke + Frei,"Aräljastrasse 17, 7214 Grüsch",7214,Grüsch,tel:+41813252152,https://www.local.ch/en/d/gruesch/7214/vet/tierarztpraxis-handke-frei-hHKm2d09ysyns_fN8dNuTg
Tiergesundheitszentrum AM BLAUEN,"Amthausstrasse 32, 4143 Dornach",4143,Dornach,tel:+41617020202,https://www.local.ch/en/d/dornach/4143/vet/tiergesundheitszentrum-am-blauen-HX1UV6bY8Ffif3m2Pw71xg
Tiergesundheitszentrum AM BLAUEN,"Lochbruggstrasse 15, 4242 Laufen",4242,Laufen,tel:+41617659700,https://www.local.ch/en/d/laufen/4242/vet/tiergesundheitszentrum-am-blauen-cK9HaalqH3yhJ_9-QJl8wA
WYTE CLINIQUE DENTAIRE,"Rue Beau-Séjour 7, 1003 Lausanne",1003,Lausanne,tel:+41215594141,https://www.local.ch/en/d/lausanne/1003/wyte-clinique-dentaire-_jQpT4NdLpbRppokewZuQQ
Blanchard Sabine,"Rue des Moulins 40, 1400 Yverdon-les-Bains",1400,Yverdon-les-Bains,tel:+41762623786,https://www.local.ch/en/d/yverdon-les-bains/1400/psychology/blanchard-sabine-CdDVQQYzClBl2kQQBbtbPw
VS Dental,"Avenue de la Gare 17A, 1950 Sion",1950,Sion,,https://www.local.ch/en/d/sion/1950/dentist/vs-dental-EwiR-O78-hU-VZGr4HR6_A
Boss taxi et mini-bus Sàrl,"La Theurre 14, 2350 Saignelégier",2350,Saignelégier,tel:+41329512118,https://www.local.ch/en/d/saignelegier/2350/taxi/boss-taxi-et-mini-bus-sarl-_BZ1K4dPf5zMBjBILff9eQ
Burger Pen AG,"Hauptstrasse 20, 1713 St. Antoni",1713,Antoni,tel:+41264959474,https://www.local.ch/en/d/st-antoni/1713/promotional-products/burger-pen-ag-zCGjUpjW7TRXty6nANkslQ
Cabinet Vétérinaire de la Charbonnière,"Route du Chasseur 15, 1008 Prilly",1008,Prilly,tel:+41216711155,https://www.local.ch/en/d/prilly/1008/vet/cabinet-veterinaire-de-la-charbonniere-dTjTZaigUuula2d-LWJ07A
Centre médical de Sierre,"Avenue Général-Guisan 30, 3960 Sierre",3960,Sierre,tel:+41274567580,https://www.local.ch/en/d/sierre/3960/practice/centre-medical-de-sierre-kd8VRL1UE51oQ5n-fRkxKQ
dentalsolutions,"Rue Louis-de-Savoie 57, 1110 Morges",1110,Morges,tel:+41218017816,https://www.local.ch/en/d/morges/1110/dentist/dentalsolutions-ihQ5NwvcIE1R3TBTLz0tTQ
Dr méd. Solidakis Aristide,"Rue Numa-Droz 187, 2300 La Chaux-de-Fonds",2300,Chaux-de-Fonds,tel:+41325562000,https://www.local.ch/en/d/la-chaux-de-fonds/2300/gynaecology-and-obstetrics/dr-med-solidakis-aristide-usGgDB_QCk1_mio23GQslw
Félix Tania,"Rue Vignier 2, 1205 Genève",1205,Genève,tel:+41766932867,https://www.local.ch/en/d/geneve/1205/podology/felix-tania-0iSl0_vbPsb25MBwhoRhMQ
MAT Architecture Management,"Avenue de Châtelaine 43, 1203 Genève",1203,Genève,tel:+41227969761,https://www.local.ch/en/d/geneve/1203/planning/mat-architecture-management-xvg9DJL39ORDdeLL20hQ8g
Moments Furniture SA,"Chemin du Croset 9, 1024 Ecublens VD",1024,VD,tel:+41216970505,https://www.local.ch/en/d/ecublens-vd/1024/interior-fittings/moments-furniture-sa-o9zU2dRAKOIRONTdjkniAw
MS-ECONET ENTREPRISE DE NETTOYAGE - Mulaku Shkelzen,"Chemin du Mâcheret 110, 1093 La Conversion",1093,Conversion,tel:+41799000007,https://www.local.ch/en/d/la-conversion/1093/cleaning-company/ms-econet-entreprise-de-nettoyage-mulaku-shkelzen-frUaU2bRbeZCw3Vl07qAlw
Odyssées funéraires Sàrl,"Rue de Soleure 25, 2740 Moutier",2740,Moutier,tel:+41766855815,https://www.local.ch/en/d/moutier/2740/undertakers/odyssees-funeraires-sarl-SD9mbY-lruA5Ff0lQEI-Fg
PMC Riviera,"Rue du Grammont 2, 1815 Clarens",1815,Clarens,tel:+41219892870,https://www.local.ch/en/d/clarens/1815/general-internal-medicine/pmc-riviera-4WG5Yb4niCE6Cw4gNbFnHw
Pratique Vétérinaire Valesia SA,"Rue du Canal 16, 1908 Riddes",1908,Riddes,tel:+41273067676,https://www.local.ch/en/d/riddes/1908/vet/pratique-veterinaire-valesia-sa-s0IPuMeX-EKWz-ssnipUbQ
